CustomerID,Recency,Frequency,Monetary,Segment
14009.0,198,2,45.3,Inactive Shoppers
14012.0,277,1,37.2,Inactive Shoppers
14013.0,110,3,36.78,Occasional Shoppers
14014.0,77,1,15.0,Occasional Shoppers
14015.0,52,1,108.48,Occasional Shoppers
14016.0,161,4,61.98,Occasional Shoppers
14019.0,46,3,44.849999999999994,Occasional Shoppers
14020.0,16,2,49.8,Occasional Shoppers
14021.0,155,3,98.8,Occasional Shoppers
14022.0,225,1,10.5,Inactive Shoppers
14023.0,7,2,32.4,Occasional Shoppers
14024.0,121,2,35.650000000000006,Occasional Shoppers
14027.0,60,1,17.4,Occasional Shoppers
14029.0,63,2,130.2,Occasional Shoppers
14030.0,18,8,72.45,Regular Shoppers
14032.0,2,11,580.38,Frequent Spenders
14034.0,22,3,30.130000000000003,Occasional Shoppers
14035.0,28,5,241.5,Regular Shoppers
14036.0,284,1,25.200000000000003,Inactive Shoppers
14037.0,176,2,25.650000000000002,Inactive Shoppers
14038.0,78,3,62.400000000000006,Occasional Shoppers
14039.0,33,1,69.6,Occasional Shoppers
14040.0,40,12,321.49,Frequent Spenders
14041.0,266,1,0.58,Inactive Shoppers
14044.0,26,4,28.099999999999998,Occasional Shoppers
14045.0,109,4,1221.75,High-Value Loyal Shoppers
14046.0,284,1,19.080000000000002,Inactive Shoppers
14047.0,8,5,143.5,Regular Shoppers
14048.0,305,1,3.3,Inactive Shoppers
14049.0,16,4,105.25,Regular Shoppers
14050.0,31,2,35.28,Occasional Shoppers
14052.0,19,1,2.08,Occasional Shoppers
14053.0,124,2,218.5,Occasional Shoppers
14054.0,65,1,16.5,Occasional Shoppers
14055.0,106,1,23.9,Occasional Shoppers
14056.0,1,23,278.96999999999997,High-Value Loyal Shoppers
14057.0,23,17,785.5,High-Value Loyal Shoppers
14059.0,266,1,23.4,Inactive Shoppers
14060.0,4,19,758.68,High-Value Loyal Shoppers
14062.0,9,12,1200.8200000000002,High-Value Loyal Shoppers
14064.0,29,5,36.2,Regular Shoppers
14066.0,266,1,17.700000000000003,Inactive Shoppers
14067.0,63,2,28.0,Occasional Shoppers
14068.0,320,1,29.5,Inactive Shoppers
14071.0,3,8,100.59,Regular Shoppers
14073.0,32,1,10.2,Occasional Shoppers
14075.0,4,3,120.66,Regular Shoppers
14076.0,129,1,16.95,Occasional Shoppers
14077.0,40,5,66.85,Regular Shoppers
14078.0,101,6,324.34,Regular Shoppers
14079.0,124,1,15.0,Occasional Shoppers
14081.0,302,2,25.849999999999998,Inactive Shoppers
14082.0,364,1,2.1,Inactive Shoppers
14083.0,4,9,69.0,Regular Shoppers
14085.0,2,18,213.98,Frequent Spenders
14087.0,2,1,2.16,Occasional Shoppers
14088.0,10,13,1376.38,High-Value Loyal Shoppers
14089.0,56,1,16.5,Occasional Shoppers
14090.0,324,1,76.32000000000001,Inactive Shoppers
14092.0,7,14,313.23,Frequent Spenders
14093.0,12,1,1.95,Occasional Shoppers
14096.0,4,17,144.29,Frequent Spenders
14098.0,36,1,8.25,Occasional Shoppers
14099.0,16,11,208.94,Frequent Spenders
14100.0,137,1,7.95,Occasional Shoppers
14101.0,73,6,1682.1999999999998,High-Value Loyal Shoppers
14102.0,5,5,193.35,Regular Shoppers
14104.0,154,2,89.16,Inactive Shoppers
14105.0,239,1,25.5,Inactive Shoppers
14107.0,51,7,184.92,Regular Shoppers
14108.0,30,2,17.880000000000003,Occasional Shoppers
14109.0,72,1,15.0,Occasional Shoppers
14111.0,14,4,332.1,Regular Shoppers
14112.0,22,7,171.0,Regular Shoppers
14113.0,3,4,340.8,Regular Shoppers
14114.0,273,2,107.39999999999999,Inactive Shoppers
14116.0,19,5,82.77,Regular Shoppers
14117.0,143,1,30.0,Occasional Shoppers
14121.0,3,4,87.42,Regular Shoppers
14124.0,84,1,90.0,Occasional Shoppers
14125.0,10,3,47.28,Occasional Shoppers
14126.0,7,3,142.7,Regular Shoppers
14127.0,122,3,23.84,Occasional Shoppers
14128.0,60,2,14.399999999999999,Occasional Shoppers
14129.0,1,5,93.4,Regular Shoppers
14130.0,319,1,15.0,Inactive Shoppers
14132.0,2,11,283.64,Frequent Spenders
14133.0,129,3,53.519999999999996,Occasional Shoppers
14135.0,1,15,803.0500000000001,High-Value Loyal Shoppers
14138.0,1,2,27.42,Occasional Shoppers
14139.0,46,1,9.36,Occasional Shoppers
14140.0,3,2,39.0,Occasional Shoppers
14141.0,2,4,134.25,Regular Shoppers
14142.0,373,1,17.88,Inactive Shoppers
14143.0,133,1,17.0,Occasional Shoppers
14145.0,46,4,1425.6,High-Value Loyal Shoppers
14146.0,8,5,77.75999999999999,Regular Shoppers
14147.0,78,2,217.6,Regular Shoppers
14148.0,233,1,127.5,Inactive Shoppers
14149.0,220,1,17.700000000000003,Inactive Shoppers
14150.0,35,2,127.20000000000002,Occasional Shoppers
14152.0,75,2,18.46,Occasional Shoppers
14154.0,239,2,43.2,Inactive Shoppers
14155.0,266,1,17.85,Inactive Shoppers
14157.0,19,2,24.75,Occasional Shoppers
14158.0,40,1,4.5600000000000005,Occasional Shoppers
14159.0,19,11,75.64,Regular Shoppers
14161.0,215,3,47.29,Inactive Shoppers
14162.0,173,2,33.45,Inactive Shoppers
14163.0,87,4,178.3,Regular Shoppers
14164.0,70,2,423.25,Regular Shoppers
14165.0,275,1,5.9,Inactive Shoppers
14167.0,39,4,52.45,Occasional Shoppers
14171.0,98,1,8.5,Occasional Shoppers
14173.0,10,4,51.629999999999995,Occasional Shoppers
14174.0,33,1,5.78,Occasional Shoppers
14175.0,59,3,53.3,Occasional Shoppers
14176.0,297,4,96.00000000000001,Inactive Shoppers
14177.0,86,4,174.55,Regular Shoppers
14178.0,8,7,47.52,Regular Shoppers
14179.0,40,2,3.9000000000000004,Occasional Shoppers
14180.0,10,25,658.52,High-Value Loyal Shoppers
14184.0,66,1,33.0,Occasional Shoppers
14185.0,331,1,12.75,Inactive Shoppers
14188.0,30,6,101.7,Regular Shoppers
14189.0,2,15,276.57,Frequent Spenders
14191.0,1,13,291.91,Frequent Spenders
14193.0,67,2,37.8,Occasional Shoppers
14194.0,4,21,503.78000000000003,High-Value Loyal Shoppers
14195.0,201,2,336.6,Inactive Shoppers
14196.0,106,1,30.0,Occasional Shoppers
14198.0,18,4,75.65,Regular Shoppers
14199.0,218,1,175.2,Inactive Shoppers
14201.0,60,7,205.85999999999999,Regular Shoppers
14204.0,2,1,2.08,Occasional Shoppers
14205.0,16,2,41.1,Occasional Shoppers
14206.0,239,1,23.4,Inactive Shoppers
14208.0,94,1,10.5,Occasional Shoppers
14209.0,10,6,120.70000000000002,Regular Shoppers
14210.0,105,6,108.5,Regular Shoppers
14211.0,53,9,233.88,Regular Shoppers
14212.0,89,1,237.60000000000002,Occasional Shoppers
14214.0,30,5,78.89999999999999,Regular Shoppers
14215.0,11,6,115.0,Regular Shoppers
14216.0,3,4,200.06,Regular Shoppers
14217.0,1,17,493.23,Frequent Spenders
14218.0,42,1,4.5600000000000005,Occasional Shoppers
14219.0,4,1,16.5,Occasional Shoppers
14220.0,247,2,62.050000000000004,Inactive Shoppers
14221.0,42,9,196.8,Regular Shoppers
14222.0,177,1,10.5,Inactive Shoppers
14223.0,92,3,46.699999999999996,Occasional Shoppers
14224.0,110,4,54.25,Occasional Shoppers
14226.0,28,5,164.85,Regular Shoppers
14227.0,26,10,204.69,Frequent Spenders
14229.0,51,3,191.0,Regular Shoppers
14231.0,183,3,105.4,Inactive Shoppers
14232.0,42,5,97.74,Regular Shoppers
14233.0,49,4,364.4,Regular Shoppers
14234.0,22,4,46.98,Occasional Shoppers
14235.0,75,5,350.0,Regular Shoppers
14236.0,80,2,171.6,Occasional Shoppers
14237.0,373,1,14.850000000000001,Inactive Shoppers
14238.0,326,1,22.5,Inactive Shoppers
14239.0,43,11,202.17000000000002,Frequent Spenders
14240.0,30,2,29.759999999999998,Occasional Shoppers
14241.0,183,1,17.700000000000003,Inactive Shoppers
14242.0,234,2,40.5,Inactive Shoppers
14243.0,8,10,256.68,Frequent Spenders
14245.0,219,2,28.5,Inactive Shoppers
14246.0,110,3,62.25000000000001,Occasional Shoppers
14247.0,278,1,9.95,Inactive Shoppers
14250.0,7,3,54.150000000000006,Occasional Shoppers
14251.0,1,5,358.20000000000005,Regular Shoppers
14256.0,260,2,23.72,Inactive Shoppers
14257.0,64,5,157.77,Regular Shoppers
14258.0,9,9,1072.7,High-Value Loyal Shoppers
14259.0,141,1,33.0,Occasional Shoppers
14261.0,50,2,36.3,Occasional Shoppers
14262.0,8,8,303.12,Frequent Spenders
14264.0,154,2,55.2,Occasional Shoppers
14265.0,109,2,45.3,Occasional Shoppers
14267.0,162,3,45.480000000000004,Inactive Shoppers
14270.0,331,1,23.8,Inactive Shoppers
14271.0,225,1,7.800000000000001,Inactive Shoppers
14272.0,73,2,35.5,Occasional Shoppers
14273.0,51,4,83.2,Occasional Shoppers
14276.0,98,3,66.1,Occasional Shoppers
14277.0,15,3,55.2,Occasional Shoppers
14280.0,196,1,14.850000000000001,Inactive Shoppers
14282.0,3,15,399.34000000000003,Frequent Spenders
14284.0,30,2,37.85,Occasional Shoppers
14285.0,21,4,222.20000000000005,Regular Shoppers
14286.0,23,3,43.2,Occasional Shoppers
14287.0,8,3,59.78,Occasional Shoppers
14288.0,213,1,35.400000000000006,Inactive Shoppers
14289.0,8,6,133.32,Regular Shoppers
14290.0,11,5,70.78,Regular Shoppers
14291.0,1,11,212.83,Frequent Spenders
14292.0,7,9,403.62,Frequent Spenders
14293.0,3,4,108.15,Regular Shoppers
14295.0,40,1,15.0,Occasional Shoppers
14297.0,17,4,109.25,Regular Shoppers
14299.0,8,9,323.4,Frequent Spenders
14300.0,18,1,16.5,Occasional Shoppers
14301.0,117,1,60.0,Occasional Shoppers
14304.0,222,1,30.0,Inactive Shoppers
14305.0,71,3,35.6,Occasional Shoppers
14306.0,51,2,237.68,Regular Shoppers
14307.0,88,6,90.12,Regular Shoppers
14309.0,8,9,228.0,Regular Shoppers
14311.0,242,1,10.2,Inactive Shoppers
14312.0,46,6,96.52,Regular Shoppers
14314.0,106,1,4.8,Occasional Shoppers
14315.0,44,6,138.57999999999998,Regular Shoppers
14320.0,206,2,20.04,Inactive Shoppers
14321.0,10,5,117.84,Regular Shoppers
14323.0,114,2,35.7,Occasional Shoppers
14326.0,242,1,60.0,Inactive Shoppers
14327.0,163,1,39.599999999999994,Inactive Shoppers
14329.0,17,7,184.05,Regular Shoppers
14331.0,124,2,32.85,Occasional Shoppers
14332.0,22,3,204.84000000000003,Regular Shoppers
14333.0,67,1,50.0,Occasional Shoppers
14334.0,16,8,114.95,Regular Shoppers
14335.0,16,2,11.4,Occasional Shoppers
14336.0,16,4,74.4,Regular Shoppers
14338.0,161,2,25.950000000000003,Inactive Shoppers
14339.0,242,1,17.4,Inactive Shoppers
14340.0,218,1,27.0,Inactive Shoppers
14341.0,45,8,142.05,Regular Shoppers
14342.0,21,4,223.2,Regular Shoppers
14344.0,127,8,125.70000000000002,Regular Shoppers
14346.0,120,2,22.5,Occasional Shoppers
14348.0,260,1,91.80000000000001,Inactive Shoppers
14349.0,10,1,1.95,Occasional Shoppers
14350.0,274,1,19.8,Inactive Shoppers
14351.0,164,1,51.0,Inactive Shoppers
14352.0,157,4,148.0,Occasional Shoppers
14353.0,215,1,3.9000000000000004,Inactive Shoppers
14354.0,5,2,56.4,Occasional Shoppers
14355.0,365,1,17.700000000000003,Inactive Shoppers
14356.0,79,2,35.4,Occasional Shoppers
14357.0,43,1,7.5,Occasional Shoppers
14359.0,19,3,40.4,Occasional Shoppers
14360.0,31,4,71.1,Occasional Shoppers
14362.0,22,1,4.25,Occasional Shoppers
14364.0,108,8,562.06,Frequent Spenders
14367.0,8,16,538.95,Frequent Spenders
14368.0,319,1,17.0,Inactive Shoppers
14371.0,295,1,19.8,Inactive Shoppers
14373.0,358,1,25.5,Inactive Shoppers
14375.0,185,1,2.95,Inactive Shoppers
14377.0,191,2,195.14999999999998,Inactive Shoppers
14379.0,44,2,35.85,Occasional Shoppers
14381.0,52,1,2.6,Occasional Shoppers
14382.0,26,1,10.5,Occasional Shoppers
14383.0,38,3,83.8,Occasional Shoppers
14385.0,9,3,51.15,Occasional Shoppers
14386.0,296,1,31.8,Inactive Shoppers
14387.0,32,3,42.0,Occasional Shoppers
14388.0,10,8,130.77,Regular Shoppers
14389.0,65,2,49.6,Occasional Shoppers
14390.0,10,9,150.09,Regular Shoppers
14393.0,218,1,17.25,Inactive Shoppers
14395.0,2,9,84.3,Regular Shoppers
14396.0,65,2,10.100000000000001,Occasional Shoppers
14397.0,2,19,719.72,High-Value Loyal Shoppers
14400.0,149,1,15.0,Occasional Shoppers
14401.0,4,13,352.02,Frequent Spenders
14403.0,130,4,278.1,Regular Shoppers
14404.0,33,6,140.01999999999998,Regular Shoppers
14406.0,119,1,20.8,Occasional Shoppers
14407.0,107,6,471.85,Frequent Spenders
14408.0,10,7,180.8,Regular Shoppers
14409.0,71,6,397.40000000000003,Frequent Spenders
14410.0,92,9,134.07999999999998,Regular Shoppers
14411.0,310,1,91.80000000000001,Inactive Shoppers
14412.0,42,2,47.1,Occasional Shoppers
14413.0,362,1,0.95,Inactive Shoppers
14414.0,91,7,82.24,Regular Shoppers
14415.0,1,13,168.28,Frequent Spenders
14416.0,22,2,39.5,Occasional Shoppers
14418.0,3,3,39.54,Occasional Shoppers
14419.0,10,6,29.5,Regular Shoppers
14420.0,99,1,19.799999999999997,Occasional Shoppers
14421.0,57,2,37.199999999999996,Occasional Shoppers
14422.0,0,6,156.1,Regular Shoppers
14423.0,218,1,163.2,Inactive Shoppers
14424.0,17,1,322.08,Regular Shoppers
14426.0,23,10,282.02,Frequent Spenders
14427.0,50,2,46.64,Occasional Shoppers
14428.0,7,5,114.33,Regular Shoppers
14431.0,302,1,30.599999999999998,Inactive Shoppers
14432.0,9,6,71.52,Regular Shoppers
14434.0,21,6,649.2,Frequent Spenders
14436.0,98,1,12.5,Occasional Shoppers
14438.0,306,1,7.5,Inactive Shoppers
14439.0,319,1,61.199999999999996,Inactive Shoppers
14440.0,8,5,152.12,Regular Shoppers
14441.0,0,4,90.2,Regular Shoppers
14442.0,204,2,34.300000000000004,Inactive Shoppers
14443.0,53,4,52.67999999999999,Occasional Shoppers
14446.0,0,4,30.2,Occasional Shoppers
14447.0,18,5,94.5,Regular Shoppers
14448.0,9,2,38.7,Occasional Shoppers
14449.0,18,4,11.91,Occasional Shoppers
14450.0,180,3,27.400000000000002,Inactive Shoppers
14451.0,60,2,18.299999999999997,Occasional Shoppers
14452.0,10,2,8.25,Occasional Shoppers
14453.0,190,1,5.75,Inactive Shoppers
14456.0,5,9,50.4,Regular Shoppers
14457.0,310,1,45.0,Inactive Shoppers
14459.0,155,1,76.5,Inactive Shoppers
14460.0,110,3,109.19999999999999,Occasional Shoppers
14461.0,148,3,49.5,Occasional Shoppers
14462.0,66,11,122.46,Regular Shoppers
14463.0,98,3,229.79999999999998,Regular Shoppers
14465.0,246,3,27.49,Inactive Shoppers
14466.0,29,7,267.6,Regular Shoppers
14467.0,17,4,24.25,Occasional Shoppers
14470.0,11,2,18.15,Occasional Shoppers
14472.0,103,8,57.410000000000004,Regular Shoppers
14473.0,74,2,123.16,Occasional Shoppers
14474.0,46,1,11.7,Occasional Shoppers
14475.0,71,3,42.36000000000001,Occasional Shoppers
14476.0,257,1,5.9,Inactive Shoppers
14477.0,19,4,564.6,Frequent Spenders
14479.0,253,2,32.45,Inactive Shoppers
14480.0,11,1,20.28,Occasional Shoppers
14481.0,164,2,35.4,Inactive Shoppers
14482.0,18,6,55.879999999999995,Regular Shoppers
14483.0,281,1,8.850000000000001,Inactive Shoppers
14484.0,50,1,20.4,Occasional Shoppers
14485.0,38,1,1.65,Occasional Shoppers
14487.0,26,6,88.9,Regular Shoppers
14488.0,67,1,30.0,Occasional Shoppers
14489.0,207,1,29.88,Inactive Shoppers
14491.0,175,2,66.6,Inactive Shoppers
14493.0,7,5,141.54000000000002,Regular Shoppers
14494.0,25,1,17.4,Occasional Shoppers
14495.0,50,2,41.6,Occasional Shoppers
14496.0,311,2,37.5,Inactive Shoppers
14497.0,309,1,15.6,Inactive Shoppers
14498.0,42,5,52.94,Regular Shoppers
14499.0,26,3,20.099999999999998,Occasional Shoppers
14500.0,88,3,84.75,Occasional Shoppers
14501.0,183,2,44.74,Inactive Shoppers
14502.0,19,11,241.51999999999998,Frequent Spenders
14503.0,3,6,291.0,Regular Shoppers
14504.0,47,4,27.67,Occasional Shoppers
14505.0,17,8,65.54,Regular Shoppers
14506.0,17,5,81.75,Regular Shoppers
14507.0,23,6,345.15000000000003,Regular Shoppers
14508.0,22,2,10.74,Occasional Shoppers
14511.0,11,5,94.5,Regular Shoppers
14512.0,187,2,24.15,Inactive Shoppers
14513.0,100,3,194.89000000000001,Regular Shoppers
14514.0,61,3,78.75,Occasional Shoppers
14515.0,17,6,85.03,Regular Shoppers
14517.0,33,2,63.0,Occasional Shoppers
14518.0,64,1,0.95,Occasional Shoppers
14520.0,1,2,175.2,Regular Shoppers
14522.0,24,4,288.84,Regular Shoppers
14523.0,108,1,12.5,Occasional Shoppers
14524.0,31,9,164.26,Regular Shoppers
14525.0,19,9,96.13,Regular Shoppers
14528.0,37,1,4.35,Occasional Shoppers
14529.0,60,3,3.37,Occasional Shoppers
14530.0,25,6,154.25,Regular Shoppers
14532.0,236,4,62.6,Inactive Shoppers
14533.0,24,7,216.72,Regular Shoppers
14534.0,2,18,267.1,Frequent Spenders
14535.0,60,3,38.4,Occasional Shoppers
14536.0,259,1,0.85,Inactive Shoppers
14537.0,57,1,49.800000000000004,Occasional Shoppers
14538.0,64,2,50.7,Occasional Shoppers
14539.0,15,2,34.8,Occasional Shoppers
14540.0,9,3,38.95,Occasional Shoppers
14541.0,58,8,153.81,Regular Shoppers
14542.0,185,1,17.0,Inactive Shoppers
14543.0,28,16,928.55,High-Value Loyal Shoppers
14544.0,24,2,35.199999999999996,Occasional Shoppers
14546.0,5,5,69.96,Regular Shoppers
14547.0,3,8,90.34,Regular Shoppers
14548.0,150,2,326.4,Inactive Shoppers
14549.0,311,1,8.25,Inactive Shoppers
14550.0,10,2,20.78,Occasional Shoppers
14551.0,18,2,27.64,Occasional Shoppers
14552.0,151,1,3.38,Occasional Shoppers
14553.0,19,5,38.65,Regular Shoppers
14554.0,10,4,111.92,Regular Shoppers
14555.0,57,2,38.8,Occasional Shoppers
14557.0,85,1,69.6,Occasional Shoppers
14560.0,7,22,888.78,High-Value Loyal Shoppers
14561.0,75,3,34.2,Occasional Shoppers
14562.0,3,18,295.92,Frequent Spenders
14565.0,95,4,67.25999999999999,Occasional Shoppers
14566.0,110,1,358.0,Regular Shoppers
14567.0,56,2,94.80000000000001,Occasional Shoppers
14569.0,1,1,1.95,Occasional Shoppers
14570.0,280,2,6.75,Inactive Shoppers
14572.0,3,7,98.0,Regular Shoppers
14573.0,179,9,45.45,Regular Shoppers
14576.0,372,1,35.400000000000006,Inactive Shoppers
14577.0,12,4,31.7,Occasional Shoppers
14578.0,3,1,28.080000000000002,Occasional Shoppers
14581.0,16,1,15.600000000000001,Occasional Shoppers
14582.0,40,1,19.9,Occasional Shoppers
14583.0,5,5,18.77,Regular Shoppers
14584.0,169,4,31.5,Inactive Shoppers
14585.0,50,1,1.66,Occasional Shoppers
14586.0,276,1,15.0,Inactive Shoppers
14587.0,18,9,68.95,Regular Shoppers
14589.0,371,1,15.9,Inactive Shoppers
14591.0,15,4,124.26,Regular Shoppers
14592.0,35,3,7.54,Occasional Shoppers
14593.0,21,3,9.29,Occasional Shoppers
14594.0,7,2,4.6,Occasional Shoppers
14595.0,19,6,89.94,Regular Shoppers
14597.0,11,2,37.71,Occasional Shoppers
14598.0,44,1,1.7,Occasional Shoppers
14600.0,305,1,15.0,Inactive Shoppers
14601.0,10,1,90.0,Occasional Shoppers
14603.0,274,1,150.0,Inactive Shoppers
14608.0,4,4,532.0,Frequent Spenders
14609.0,72,4,601.56,Frequent Spenders
14616.0,242,3,406.08000000000004,Inactive Shoppers
14618.0,9,3,109.8,Occasional Shoppers
14619.0,245,1,19.9,Inactive Shoppers
14620.0,205,2,18.18,Inactive Shoppers
14621.0,1,5,143.6,Regular Shoppers
14622.0,184,1,20.8,Inactive Shoppers
14623.0,32,5,32.31,Regular Shoppers
14624.0,57,2,35.1,Occasional Shoppers
14625.0,196,2,30.5,Inactive Shoppers
14626.0,23,4,65.88,Occasional Shoppers
14628.0,91,2,54.6,Occasional Shoppers
14629.0,4,2,19.45,Occasional Shoppers
14631.0,50,3,114.30000000000001,Occasional Shoppers
14632.0,262,1,15.9,Inactive Shoppers
14633.0,266,1,15.8,Inactive Shoppers
14636.0,36,2,62.46,Occasional Shoppers
14638.0,50,1,57.800000000000004,Occasional Shoppers
14639.0,52,6,125.09,Regular Shoppers
14640.0,24,6,188.91,Regular Shoppers
14641.0,21,1,39.599999999999994,Occasional Shoppers
14642.0,58,1,19.8,Occasional Shoppers
14643.0,170,2,30.759999999999998,Inactive Shoppers
14644.0,67,2,107.34000000000002,Occasional Shoppers
14645.0,156,2,39.099999999999994,Inactive Shoppers
14647.0,201,1,9.9,Inactive Shoppers
14649.0,4,4,52.75,Occasional Shoppers
14651.0,67,2,9.39,Occasional Shoppers
14652.0,77,1,4.25,Occasional Shoppers
14653.0,1,7,82.92,Regular Shoppers
14655.0,8,4,81.55,Regular Shoppers
14656.0,169,2,22.7,Inactive Shoppers
14657.0,17,4,33.52,Occasional Shoppers
14658.0,5,2,3.74,Occasional Shoppers
14659.0,8,9,119.48,Regular Shoppers
14660.0,86,2,8.64,Occasional Shoppers
14661.0,26,1,0.85,Occasional Shoppers
14662.0,28,4,12.65,Occasional Shoppers
14664.0,19,2,22.4,Occasional Shoppers
14665.0,60,5,198.39999999999998,Regular Shoppers
14666.0,24,1,6.6,Occasional Shoppers
14667.0,10,25,416.17,High-Value Loyal Shoppers
14669.0,241,3,27.35,Inactive Shoppers
14670.0,280,2,13.9,Inactive Shoppers
14672.0,234,2,17.55,Inactive Shoppers
14673.0,3,5,156.45,Regular Shoppers
14675.0,16,1,1.65,Occasional Shoppers
14676.0,31,6,492.6,Frequent Spenders
14681.0,71,3,120.0,Occasional Shoppers
14682.0,187,2,52.0,Inactive Shoppers
14684.0,25,5,11.48,Occasional Shoppers
14687.0,106,1,10.2,Occasional Shoppers
14688.0,7,21,798.73,High-Value Loyal Shoppers
14689.0,208,1,7.95,Inactive Shoppers
14690.0,44,2,19.5,Occasional Shoppers
14691.0,30,5,180.89999999999998,Regular Shoppers
14692.0,137,4,37.050000000000004,Occasional Shoppers
14693.0,264,1,4.25,Inactive Shoppers
14696.0,4,7,109.72,Regular Shoppers
14697.0,218,2,22.63,Inactive Shoppers
14698.0,1,5,35.4,Regular Shoppers
14699.0,214,1,12.600000000000001,Inactive Shoppers
14700.0,32,3,22.45,Occasional Shoppers
14701.0,10,9,170.29,Regular Shoppers
14702.0,1,17,164.12,Frequent Spenders
14703.0,14,1,16.5,Occasional Shoppers
14704.0,11,9,72.95,Regular Shoppers
14705.0,198,1,179.0,Inactive Shoppers
14708.0,2,3,161.7,Regular Shoppers
14709.0,15,13,265.1,Frequent Spenders
14710.0,14,4,44.559999999999995,Occasional Shoppers
14711.0,10,11,389.55,Frequent Spenders
14712.0,29,3,164.65,Regular Shoppers
14713.0,9,11,228.07,Frequent Spenders
14714.0,24,1,9.899999999999999,Occasional Shoppers
14715.0,24,4,104.8,Regular Shoppers
14716.0,43,2,7.19,Occasional Shoppers
14719.0,1,5,54.65,Regular Shoppers
14720.0,5,3,45.75,Occasional Shoppers
14722.0,147,1,7.95,Occasional Shoppers
14723.0,10,6,26.5,Regular Shoppers
14725.0,24,1,12.5,Occasional Shoppers
14727.0,274,1,50.849999999999994,Inactive Shoppers
14729.0,373,1,6.75,Inactive Shoppers
14730.0,1,8,41.95,Regular Shoppers
14731.0,47,3,46.2,Occasional Shoppers
14732.0,8,8,150.84,Regular Shoppers
14733.0,16,12,478.34000000000003,Frequent Spenders
14737.0,3,3,318.0,Regular Shoppers
14738.0,42,7,167.9,Regular Shoppers
14739.0,4,7,462.9,Frequent Spenders
14740.0,197,3,42.239999999999995,Inactive Shoppers
14741.0,11,6,229.3,Regular Shoppers
14744.0,16,7,127.38,Regular Shoppers
14745.0,112,5,145.60000000000002,Regular Shoppers
14747.0,249,1,33.9,Inactive Shoppers
14748.0,29,5,72.24,Regular Shoppers
14752.0,43,1,208.79999999999998,Occasional Shoppers
14753.0,87,1,17.85,Occasional Shoppers
14754.0,44,2,31.5,Occasional Shoppers
14755.0,9,11,280.39,Frequent Spenders
14756.0,15,1,20.8,Occasional Shoppers
14757.0,75,1,34.5,Occasional Shoppers
14758.0,144,4,83.32,Occasional Shoppers
14759.0,4,3,54.25,Occasional Shoppers
14760.0,297,1,10.2,Inactive Shoppers
14761.0,58,2,56.699999999999996,Occasional Shoppers
14762.0,263,1,15.0,Inactive Shoppers
14764.0,46,1,67.2,Occasional Shoppers
14765.0,29,3,36.95,Occasional Shoppers
14766.0,8,6,122.98,Regular Shoppers
14768.0,17,2,94.80000000000001,Occasional Shoppers
14769.0,2,8,131.46,Regular Shoppers
14770.0,232,2,25.5,Inactive Shoppers
14772.0,112,1,17.4,Occasional Shoppers
14775.0,58,3,59.99999999999999,Occasional Shoppers
14776.0,51,11,226.38,Frequent Spenders
14778.0,127,2,60.0,Occasional Shoppers
14779.0,280,3,54.95,Inactive Shoppers
14780.0,54,2,35.02,Occasional Shoppers
14782.0,319,1,90.0,Inactive Shoppers
14784.0,26,2,80.51,Occasional Shoppers
14785.0,10,2,67.92,Occasional Shoppers
14788.0,7,2,37.5,Occasional Shoppers
14789.0,28,1,28.44,Occasional Shoppers
14790.0,16,4,121.42,Regular Shoppers
14792.0,63,1,1.95,Occasional Shoppers
14794.0,2,7,148.45,Regular Shoppers
14795.0,166,1,31.8,Inactive Shoppers
14796.0,1,17,184.98,Frequent Spenders
14798.0,52,3,40.2,Occasional Shoppers
14799.0,51,1,5.76,Occasional Shoppers
14800.0,47,12,83.24,Regular Shoppers
14801.0,61,1,0.72,Occasional Shoppers
14803.0,162,3,181.54999999999998,Inactive Shoppers
14804.0,8,1,53.1,Occasional Shoppers
14805.0,15,4,102.69999999999999,Regular Shoppers
14806.0,75,1,10.5,Occasional Shoppers
14808.0,39,8,202.46,Regular Shoppers
14810.0,40,11,143.1,Regular Shoppers
14813.0,369,2,8.5,Inactive Shoppers
14815.0,36,2,42.36,Occasional Shoppers
14816.0,197,1,9.95,Inactive Shoppers
14817.0,200,2,21.25,Inactive Shoppers
14818.0,73,3,17.5,Occasional Shoppers
14819.0,64,2,37.77,Occasional Shoppers
14820.0,21,4,81.7,Regular Shoppers
14821.0,366,1,25.200000000000003,Inactive Shoppers
14823.0,180,3,19.45,Inactive Shoppers
14824.0,10,4,267.2,Regular Shoppers
14825.0,3,12,272.97,Frequent Spenders
14828.0,196,3,496.94000000000005,Inactive Shoppers
14829.0,29,4,77.5,Occasional Shoppers
14830.0,53,1,2.08,Occasional Shoppers
14834.0,17,6,340.58,Regular Shoppers
14836.0,10,3,41.4,Occasional Shoppers
14837.0,89,4,58.51,Occasional Shoppers
14840.0,267,1,15.0,Inactive Shoppers
14841.0,53,6,207.93,Regular Shoppers
14842.0,43,4,81.7,Occasional Shoppers
14844.0,63,4,99.2,Occasional Shoppers
14847.0,148,1,25.0,Occasional Shoppers
14849.0,21,25,470.11,High-Value Loyal Shoppers
14850.0,311,1,2.1,Inactive Shoppers
14851.0,23,2,73.2,Occasional Shoppers
14852.0,58,6,122.0,Regular Shoppers
14853.0,24,2,195.0,Regular Shoppers
